date,m_aud_exp_im,m_aud_exp_sp,m_aud_ret_im,m_aud_ret_sp,m_aud_app_im,m_aud_app_sp,m_disst_app_sp,m_disst_exp_sp,m_disst_ret_sp,m_disst_home_sp,m_disst_app_im,m_disst_exp_im,m_disst_ret_im,m_disst_home_im,m_disvd_app_sp,m_disvd_exp_sp,m_disvd_ret_sp,m_disvd_home_sp,m_disvd_app_im,m_disvd_exp_im,m_disvd_ret_im,m_disvd_home_im,m_dig_exp_sp,m_dig_ret_sp,m_oohdig_ret_sp,m_oohpap_ret_sp,m_oohdig_ret_gr,m_oohpap_ret_gr,m_oohdig_ret_ip,m_oohpap_ret_ip,m_oohdig_app_sp,m_oohpap_app_sp,m_oohdig_app_gr,m_oohpap_app_gr,m_oohdig_app_ip,m_oohpap_app_ip,m_oohdig_home_sp,m_oohpap_home_sp,m_oohdig_home_gr,m_oohpap_home_gr,m_oohdig_home_ip,m_oohpap_home_ip,m_ooh_befo_ret_ip,m_ooh_befo_exp_ip,m_ooh_befo_home_ip,m_ooh_befo_app_ip,m_ooh_befo_ret_sp,m_ooh_befo_exp_sp,m_ooh_befo_home_sp,m_ooh_befo_app_sp,m_ooh_befo_rtd_sp,m_prs_ret_sp,m_prs_ret_gr,m_prs_home_sp,m_prs_exp_sp,m_prs_rtd_sp,m_rad_ret_sp,m_rad_ret_im,m_rad_ret_gr,m_rad_exp_sp,m_rad_home_sp,m_radprt_ret_sp,m_radprt_ret_gr,m_soctw_exp_sp,m_soctw_exp_im,m_soctw_ret_sp,m_soctw_ret_im,m_socsn_exp_sp,m_socsn_exp_im,m_socsn_ret_sp,m_socsn_ret_im,m_socfb_exp_sp,m_socfb_exp_im,m_socfb_ret_sp,m_socfb_ret_im,m_vod_ret_sp,m_vod_ret_im,m_cin_ret_sp,m_drd_ret_sp,m_tvv_ret_sp,m_tvvspons_ret_vf,m_tvvspons_ret_sec,m_tvvspons_ret_val,m_tvvspons_ret_ppval,m_tvvspons_ret_sp,m_drm_ret_sp,m_tot_exp_sp,m_tot_ret_sp,m_tot_app_sp,m_tot_home_sp,m_tot_rtd_sp,m_aud_ret_sp_1,m_dis_ret_sp,m_dig_ret_sp_1,m_ooh_ret_sp,m_prs_ret_sp_1,m_rad_ret_sp_1,m_soc_ret_sp,m_vod_ret_sp_1,m_cin_ret_sp_1,m_drd_ret_sp_1,m_tvv_ret_sp_1,m_drm_ret_sp_1,M_EML_DELROLL_VOL,M_RADAUD_RET_SP,M_EML_DELIV_VOL,M_DIGALL_RET_SP,M_EML_FOOU_VOL,M_TOT_EXP18_SP,M_TOT_EXP19_SP,M_TOT_EXP20_SP,M_DRM_TOT_SP,m_dis_exp_sp,m_soc_exp_sp,m_radaud_exp_sp,m_ooh_exp_sp,m_ooh_exp18_sp,m_ooh_exp19_sp,m_dig_exp18_sp,m_dig_exp19_sp,m_prs_exp18_sp,m_prs_exp19_sp,m_rad_exp18_sp,m_rad_exp20_sp
27/09/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576439.8800058536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43942543.500425026,31576502.08434168,0,0,115124.08412525179,114644.63567527207,0,0,0,10496.838994015157,0,74.49514683701366,30390.311990975355,0,174276.20693410703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4664724.95237086,358.5930653465912,300458.6615427593,103080.14244320383,10155.950547884866,0,969310.3730285411,644641.9256641486,0,80.86220637535074,0,0,0,0,128840.82507606193,7661.412001740535,356114.9257092384,0,0,0,0,14029.873490080085,0,0,272968.70444478624,0,0,0,0,422393.10950668174,0,0,283401.8131929682,0,0,76230.2877258254,0,172577.8887567228,0,457161.4934519333,0,23483.34198423246,0,0
04/10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432329.9100329029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43942543.500425026,28808653.27861252,0,0,115124.08412525179,104595.4219020025,0,0,0,9841.483930985132,0,0,25320.163903895897,0,97486.6335932092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900452.325223014,199.73750545363873,168983.73683106434,58758.47657758603,10155.950547884866,0,759132.1136831255,473208.58620031906,0,0,0,0,0,0,128840.82507606193,7183.0827496521315,199203.58544879025,0,0,0,0,14029.873490080085,0,0,152693.2479238735,0,0,0,0,330804.4388539249,0,0,212551.3599087442,0,0,69548.2964329707,0,157450.5163642794,0,342871.1201115628,0,19565.513780463247,0,0
11/10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43942543.500425026,28808653.27861252,0,0,115124.08412525179,104595.4219020025,0,0,0,19214.038945920667,0,0,15477.182986611098,0,90196.4390192933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900452.325223014,199.73750545363873,168983.73683106434,58758.47657758603,10155.950547884866,0,182455.34682534842,470882.56278392026,0,0,0,0,0,0,128840.82507606193,14023.904593193964,184306.84684764806,0,0,0,0,14029.873490080085,0,0,141274.62111875467,0,0,0,0,79507.95063802516,0,0,0,0,0,69548.2964329707,0,157450.5163642794,0,0,0,11959.600188871502,0,0
18/10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43942543.500425026,12346565.693316352,0,0,115124.08412525179,44826.60940175191,0,0,0,13658.974103178518,0,0,15112.2657474623,0,39818.80422037746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900452.325223014,199.73750545363873,168983.73683106434,58758.47657758603,10155.950547884866,0,90063.05222853666,350836.55239560315,0,0,0,0,0,0,128840.82507606193,9969.384896274038,81365.4988034703,0,0,0,0,14029.873490080085,0,0,62368.16598083664,0,0,0,0,39246.47227658849,0,0,0,0,0,29806.41276708064,0,67478.79275039832,0,0,0,11677.619657529212,0,0
25/10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.202389252151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43942543.500425026,0,0,0,115124.08412525179,0,0,0,118280.79621763242,67626.77763335337,0,0,15195.545156512859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5262.650853891295,0,4900452.325223014,199.73750545363873,168983.73683106434,58758.47657758603,10155.950547884866,0,21268.4610275559,351799.35758374335,0,0,136670.8116430703,0,0,795.187543389411,128840.82507606193,49359.29817487146,0,0,0,0,6796.0460725785615,14029.873490080085,0,0,0,0,972.3239456319665,0,0,9268.085473780946,0,0,0,0,0,0,0,0,0,0,0,11741.971706417682,0,0
01/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4632.6827759172065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38881900.260741144,0,0,0,101865.81841863744,0,0,0,88710.59717687008,80117.52726768164,0,0,6628.885065788854,0,53891.08653211169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3946.9881408443707,0,4862527.732114308,707.8416859935969,551546.0910452418,220951.349452734,10155.950547884866,0,9278.126070880086,465913.01689541806,0,0,102503.10874807011,0,0,3586.2958209881576,114002.87083132398,58476.02171552412,110120.7136326376,0,0,0,5097.034554983917,14029.873490080085,0,0,84409.57219911489,0,4385.180995169338,0,0,4043.097681116693,0,0,0,0,0,0,0,0,0,0,0,5122.302627900559,0,0
08/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7539.665537520218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35086417.8241253,0,0,0,91922.11908369914,0,0,0,0,44435.48288982459,0,0,0,0,53891.08653211169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4862527.732114308,707.8416859935969,551546.0910452418,220951.349452734,10155.950547884866,0,0,390514.95614425757,0,0,0,0,0,5836.676568795228,102874.40508624254,32432.482017618986,110120.7136326376,0,0,0,0,14029.873490080085,0,0,84409.57219911489,0,7136.8577613261905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15110.147146617886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35086417.8241253,0,0,0,91922.11908369914,0,0,0,0,37438.182679413825,0,0,0,0,53891.08653211169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4862527.732114308,707.8416859935969,551546.0910452418,220951.349452734,10155.950547884866,0,0,387227.059351609,0,0,0,0,0,11697.208763814637,102874.40508624254,27325.306434342125,110120.7136326376,0,0,0,0,14029.873490080085,0,0,84409.57219911489,0,14302.885240926573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19773.64599859535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35086417.8241253,0,0,0,91922.11908369914,0,0,0,1017.9015467130574,36921.75854115363,0,0,0,0,53891.08653211169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4862527.732114308,707.8416859935969,551546.0910452418,220951.349452734,10155.950547884866,0,0,390811.1250799088,0,0,1176.162445728207,0,0,15307.360214497248,102874.40508624254,26948.379809754377,110120.7136326376,0,0,0,0,14029.873490080085,0,0,84409.57219911489,0,18717.23595861342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19629.837654605457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35086417.8241253,0,0,0,91922.11908369914,0,0,0,763.4261597618774,46961.02402383551,0,0,0,0,53891.08653211169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4862527.732114308,707.8416859935969,551546.0910452418,220951.349452734,10155.950547884866,0,0,405520.20051149663,0,0,882.1218339808074,0,0,15196.033951072688,102874.40508624254,34275.818965630926,110120.7136326376,0,0,0,0,14029.873490080085,0,0,84409.57219911489,0,18581.1105972376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23666.743046193908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35086417.8241253,0,0,0,91922.11908369914,0,0,0,0,59600.18388828417,0,0,0,0,46192.359886460115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4956223.785676993,459.04584586713463,374685.274257415,178635.40450070007,10155.950547884866,0,0,410880.4390080512,0,0,0,0,0,18321.12099800779,102874.40508624254,43500.86387035078,94389.18311735308,0,0,0,0,14029.873490080085,0,0,72351.06188776392,0,22402.34370530109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12727.037603325767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15037036.212950055,0,0,0,39395.193901391445,0,0,0,0,56282.13411384937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4956223.785676993,459.04584586713463,374685.274257415,178635.40450070007,10155.950547884866,0,0,193412.37615959777,0,0,0,0,0,9852.373662975375,44089.03076062249,41079.092289523345,0,0,0,0,0,14029.873490080085,0,0,0,0,12047.093686845416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715.4279899569533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22074.910179293285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4956223.785676993,459.04584586713463,374685.274257415,178635.40450070007,10155.950547884866,0,0,57704.731195734596,0,0,0,0,0,1327.9631973874405,0,16111.99160827461,0,0,0,0,0,14029.873490080085,0,0,0,0,1623.7809891162744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.8732184603206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62703522.91707825,0,0,0,29955.822444705685,0,0,0,0,37030.47421191778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4956223.785676993,459.04584586713463,374685.274257415,178635.40450070007,10155.950547884866,0,0,135633.58654966165,0,0,0,0,0,405.545647083486,33524.98227398562,27027.728987658764,0,0,0,0,0,14029.873490080085,0,0,0,0,495.88521221713984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109731165.08661243,0,0,0,52422.68928006754,0,0,0,0,24224.460946620195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5158488.28225676,256.97222923859954,217184.96922725067,79968.620984881185,10155.950547884866,0,0,158907.21845239456,0,0,0,0,0,0,58668.718981525766,17680.901454042334,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47027642.187808685,0,0,0,22466.86683536185,0,0,0,0,16368.687095116315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5158488.28225676,256.97222923859954,217184.96922725067,79968.620984881185,10155.950547884866,0,0,90364.62414273148,0,0,0,0,0,0,25143.736707540145,11947.14483424594,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12575.70105002281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5158488.28225676,256.97222923859954,217184.96922725067,79968.620984881185,10155.950547884866,0,0,42060.83824057133,0,0,0,0,0,0,0,9178.727711254696,0,0,0,0,0,14029.873490080085,0,0,0,743926.3512494452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11076.168696239625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3681.713934336227,0,5158488.28225676,256.97222923859954,217184.96922725067,79968.620984881185,10155.950547884866,0,0,45864.931363475895,0,0,0,0,0,0,0,8084.252014445116,0,0,0,0,4754.466564184559,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8691.67226104402,0,103.4045384824285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2761.2854511780693,0,5158488.28225676,256.97222923859954,217184.96922725067,79968.620984881185,10155.950547884866,0,0,40834.14113896155,0,112.24246794503298,0,0,0,0,0,6343.860491136899,0,0,0,0,3565.8499236884136,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16103.954247712658,0,77.55340386182138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5049919.839239679,482.4069576160982,262318.5084389709,124663.86364236753,10155.950547884866,0,0,47277.39169188567,0,84.18185095877475,0,0,0,0,0,11753.922149253847,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9437.95354607615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5049919.839239679,482.4069576160982,262318.5084389709,124663.86364236753,10155.950547884866,0,0,37421.65089942951,0,0,0,0,0,0,0,6888.554793591136,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5049919.839239679,482.4069576160982,262318.5084389709,124663.86364236753,10155.950547884866,0,0,23467.55339407927,0,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/02/2020,0,0,205905.9972133953,11128.015388651267,0,0,9.252949392423034,0,0.2664698325217528,0,0,0,21.196271438151598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29350.62526357728,12.898323717238382,0,0,0,3698.762071739907,5904061.192927612,11.941588274352252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5049919.839239679,482.4069576160982,262318.5084389709,124663.86364236753,10155.950547884866,0,0,86282.65730307132,12.47822154709138,0,0,9278.072661534652,0.21377611549966202,0,0,21422.37608685524,7558.0275906040715,0,0,0,0,14029.873490080085,0,0,13701.984108510957,0,0.35846733425580407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/03/2020,0,0,1561806.8739876281,81416.06239280541,0,0,0,0,49131.071256233874,0,0,0,3908117.892229067,0,0,0,0,0,0,0,0,0,0,0,135381.85387038428,110304.9928906057,55.93210846518824,220.89164334362405,22571019.197572865,69721998.9639703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50029.55197019462,28.36851862885058,0,0,0,18558.23499192619,35575426.78781526,71.97039007871878,0,0,20687.758108405757,21.39206523471512,0,0,0,0,0,0,0,0,0,0,18678.89602375541,13329778.40935941,0,0,0,0,0,5052150.697657838,388.96251062024385,235196.5402187854,76489.2040371676,10155.950547884866,0,0,676491.0033792827,0,0,0,67881.29925367053,39415.52957082817,0,170977.38619125768,36515.47005004938,82518.25392643252,22147.723460380068,0,0,0,14029.873490080085,0,0,121113.69455694432,0,118867.69453596404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/03/2020,0,0,1073142.698775502,56254.27658359021,0,0,0,0,86716.87807383448,0,0,0,6897870.819710517,0,0,0,0,0,0,0,0,0,0,0,236918.24418649456,193033.73755855998,97.88118981668958,386.5603758239886,39499283.593779616,122013498.21930371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44586.08526148164,25.575830210717395,0,0,0,26834.84624054311,48635844.00175961,98.35069782030769,0,0,23166.86961822292,23.95557718432974,0,0,0,0,0,0,0,0,0,0,12467.874748502922,8897409.324439324,0,0,0,0,0,5052150.697657838,388.96251062024385,235196.5402187854,76489.2040371676,10155.950547884866,0,0,917540.7573842546,0,0,0,46902.45721594713,69568.84074811294,0,299210.42577317293,32542.403377598093,104774.8354866104,14783.263513931226,0,0,0,14029.873490080085,0,0,120291.44333011245,0,151881.54690302646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101536.3903623385,82728.74466795428,41.94908135150134,165.6687324803645,16928264.396206748,52291499.23592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5052150.697657838,388.96251062024385,235196.5402187854,76489.2040371676,10155.950547884866,0,0,241216.2188767689,0,0,0,0,0,0,128233.03958191526,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5052150.697657838,388.96251062024385,235196.5402187854,76489.2040371676,10155.950547884866,0,0,23467.55339407927,0,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5586069.479070604,231.27500631473958,91890.39557669219,36994.4079616582,10155.950547884866,0,0,23467.55339407927,0,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/04/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5586069.479070604,231.27500631473958,91890.39557669219,36994.4079616582,10155.950547884866,0,0,23467.55339407927,0,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/04/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5586069.479070604,231.27500631473958,91890.39557669219,36994.4079616582,10155.950547884866,0,0,23467.55339407927,0,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/04/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5586069.479070604,231.27500631473958,91890.39557669219,36994.4079616582,10155.950547884866,0,0,23467.55339407927,0,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5447756.257144734,67.74722407199442,28326.838441903703,14713.77281628456,10155.950547884866,0,0,23467.55339407927,0,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/05/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5447756.257144734,67.74722407199442,28326.838441903703,14713.77281628456,10155.950547884866,0,0,23467.55339407927,0,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/05/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5447756.257144734,67.74722407199442,28326.838441903703,14713.77281628456,10155.950547884866,0,0,23467.55339407927,0,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/05/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5447756.257144734,67.74722407199442,28326.838441903703,14713.77281628456,10155.950547884866,0,0,23467.55339407927,0,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/05/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942200074205175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5447756.257144734,67.74722407199442,28326.838441903703,14713.77281628456,10155.950547884866,0,0,23468.94644519367,0,0,0,0,0,0,0,0.6876911192666739,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
